,discount,consumption_total,market_price,availability_service,availability_discounts,holiday,temperature_hist,forecast_total,discount_category,hour,weekday
2024-07-04 15:00:00+00:00,0.0,113.04163875,96.7699966430664,0,1,0,29.022001,13.0,0,15,3
2024-07-04 16:00:00+00:00,0.05,78.12815203333334,38.290000915527344,0,1,0,28.522001,11.0,1,16,3
2024-07-04 17:00:00+00:00,0.0,71.14851833833333,61.36000061035156,0,1,0,27.472,11.0,0,17,3
2024-07-04 18:00:00+00:00,0.0,117.28420329833332,86.9000015258789,0,1,0,26.322,11.0,0,18,3
2024-07-04 19:00:00+00:00,0.0,147.906112355,99.63999938964844,0,1,0,24.572,11.0,0,19,3
2024-07-04 20:00:00+00:00,0.0,187.72830955,98.5,0,1,0,23.372002,11.0,0,20,3
2024-07-04 21:00:00+00:00,0.0,186.24457364166668,90.0,0,1,0,22.672,8.0,0,21,3
2024-07-04 22:00:00+00:00,0.0,82.02318933333332,,0,1,0,21.622002,7.0,0,22,3
2024-07-04 23:00:00+00:00,0.0,10.00185,81.66000366210938,0,1,0,21.072,,0,23,3
2024-07-05 00:00:00+00:00,0.0,20.41475,81.41999816894531,1,1,0,19.872002,,0,0,4
2024-07-05 01:00:00+00:00,0.0,13.61375,87.75,1,1,0,17.972,,0,1,4
2024-07-05 02:00:00+00:00,0.0,0.0,88.19999694824219,1,1,0,17.872002,,0,2,4
2024-07-05 03:00:00+00:00,0.0,0.0,90.01000213623047,1,1,0,18.022001,,0,3,4
2024-07-05 04:00:00+00:00,0.0,0.0,95.33000183105467,1,1,0,17.522001,,0,4,4
2024-07-05 05:00:00+00:00,0.0,19.043850000000003,104.25,1,1,0,16.872002,1.0,0,5,4
2024-07-05 06:00:00+00:00,0.0,0.9832666666666668,91.43000030517578,1,1,0,17.622002,1.0,0,6,4
2024-07-05 07:00:00+00:00,0.0,12.732043831666669,59.5,1,1,0,20.422,3.0,0,7,4
2024-07-05 08:00:00+00:00,0.0,32.24638735166666,35.0099983215332,1,1,0,21.672,17.0,0,8,4
2024-07-05 09:00:00+00:00,0.0,101.60414888166666,29.0,1,1,0,21.622002,20.0,0,9,4
2024-07-05 10:00:00+00:00,0.0,142.93507423333332,12.289999961853027,1,1,0,21.922,16.0,0,10,4
2024-07-05 11:00:00+00:00,0.0,134.56703026,11.869999885559082,1,1,0,22.522001,19.0,0,11,4
2024-07-05 12:00:00+00:00,0.0,108.4228511275,10.93000030517578,1,1,0,23.172,18.0,0,12,4
2024-07-05 13:00:00+00:00,0.0,145.34579190833335,7.210000038146973,1,1,0,23.422,17.0,0,13,4
2024-07-05 14:00:00+00:00,0.0,126.00339530831666,3.319999933242798,1,1,0,22.822,16.0,0,14,4
2024-07-05 15:00:00+00:00,0.05,155.30958032499998,17.420000076293945,1,1,0,22.072,18.0,1,15,4
2024-07-05 16:00:00+00:00,0.0,162.4951148,38.0,1,1,0,21.122002,16.0,0,16,4
2024-07-05 17:00:00+00:00,0.0,138.18479957333332,63.310001373291016,1,1,0,20.022001,15.0,0,17,4
2024-07-05 18:00:00+00:00,0.05,77.52189064166667,82.69999694824219,1,1,0,18.922,11.0,1,18,4
2024-07-05 19:00:00+00:00,0.0,52.75236358,95.0,1,1,0,17.372002,10.0,0,19,4
2024-07-05 20:00:00+00:00,0.0,168.68918780333334,106.33000183105467,1,1,0,16.572,10.0,0,20,4
2024-07-05 21:00:00+00:00,0.0,75.65351456,90.4000015258789,1,1,0,16.222,5.0,0,21,4
2024-07-05 22:00:00+00:00,0.0,8.109974957692307,,1,1,0,16.122002,5.0,0,22,4
2024-07-05 23:00:00+00:00,0.0,,96.95999908447266,1,1,0,16.072,,0,23,4
2024-07-06 00:00:00+00:00,0.0,,79.73999786376953,1,1,0,15.872,,0,0,5
2024-07-06 01:00:00+00:00,0.0,,71.91000366210938,1,1,0,15.772,,0,1,5
2024-07-06 02:00:00+00:00,0.0,,77.25,1,1,0,15.772,,0,2,5
2024-07-06 03:00:00+00:00,0.0,,70.66000366210938,1,1,0,16.072,,0,3,5
2024-07-06 04:00:00+00:00,0.0,,70.66000366210938,1,1,0,16.122002,,0,4,5
2024-07-06 05:00:00+00:00,0.0,,65.5,1,1,0,15.922,1.0,0,5,5
2024-07-06 06:00:00+00:00,0.0,19.321329527777777,30.8700008392334,1,1,0,15.872,1.0,0,6,5
2024-07-06 07:00:00+00:00,0.0,65.53499701666667,0.0,1,1,0,16.722,3.0,0,7,5
2024-07-06 08:00:00+00:00,0.05,19.898546146666668,0.0,1,1,0,17.772001,5.0,1,8,5
2024-07-06 09:00:00+00:00,0.0,136.96620920333334,-0.0099999997764825,1,1,0,18.672,10.0,0,9,5
2024-07-06 10:00:00+00:00,0.0,156.11977181166668,-0.5099999904632568,1,1,0,18.872002,15.0,0,10,5
2024-07-06 11:00:00+00:00,0.0,183.86437363,-0.7599999904632568,1,1,0,19.672,14.0,0,11,5
2024-07-06 12:00:00+00:00,0.0,115.38721622166666,-0.949999988079071,1,1,0,19.572,11.0,0,12,5
2024-07-06 13:00:00+00:00,0.05,172.29464167666666,-1.0,1,1,0,19.372002,16.0,1,13,5
2024-07-06 14:00:00+00:00,0.0,140.12649451666667,-1.0099999904632568,1,1,0,19.522001,17.0,0,14,5
2024-07-06 15:00:00+00:00,0.0,146.382498675,-1.0,1,1,0,19.622002,15.0,0,15,5
2024-07-06 16:00:00+00:00,0.0,116.589693195,-0.8199999928474426,1,1,0,19.122002,18.0,0,16,5
2024-07-06 17:00:00+00:00,0.0,166.36344529000002,0.0,1,1,0,18.672,18.0,0,17,5
2024-07-06 18:00:00+00:00,0.0,144.32471295583335,9.229999542236328,1,1,0,17.822,15.0,0,18,5
2024-07-06 19:00:00+00:00,0.0,114.02103362,41.09999847412109,1,1,0,16.672,15.0,0,19,5
2024-07-06 20:00:00+00:00,0.0,137.84237441666667,59.70000076293945,1,1,0,15.722,15.0,0,20,5
2024-07-06 21:00:00+00:00,0.0,119.70018842666668,46.88999938964844,1,1,0,15.472,5.0,0,21,5
2024-07-06 22:00:00+00:00,0.0,46.601921495000006,,1,1,0,15.322,5.0,0,22,5
2024-07-06 23:00:00+00:00,0.0,20.663166666666665,48.95000076293945,1,1,0,15.022,,0,23,5
2024-07-07 00:00:00+00:00,0.0,9.611383333333333,44.15999984741211,1,1,0,14.722,,0,0,6
2024-07-07 01:00:00+00:00,0.0,0.0,44.900001525878906,1,1,0,14.322,,0,1,6
2024-07-07 02:00:00+00:00,0.0,18.795016666666665,44.15999984741211,1,1,0,13.872,,0,2,6
2024-07-07 03:00:00+00:00,0.0,0.0,56.54999923706055,1,1,0,13.272,,0,3,6
2024-07-07 04:00:00+00:00,0.0,0.0,56.54999923706055,1,1,0,12.822,,0,4,6
2024-07-07 05:00:00+00:00,0.0,0.0,56.68000030517578,1,1,0,12.672,1.0,0,5,6
2024-07-07 06:00:00+00:00,0.0,0.0,24.8700008392334,1,1,0,13.022,1.0,0,6,6
2024-07-07 07:00:00+00:00,0.0,29.9334,-0.0099999997764825,1,1,0,14.472,3.0,0,7,6
2024-07-07 08:00:00+00:00,0.05,84.58807433333332,-0.5099999904632568,1,1,0,16.122002,5.0,1,8,6
2024-07-07 09:00:00+00:00,0.0,141.82107538833333,-0.7799999713897705,1,1,0,17.622002,10.0,0,9,6
2024-07-07 10:00:00+00:00,0.0,157.49727769166665,-0.6600000262260437,1,1,0,18.572,14.0,0,10,6
2024-07-07 11:00:00+00:00,0.0,147.40546902833333,-0.0099999997764825,1,1,0,19.272001,13.0,0,11,6
2024-07-07 12:00:00+00:00,0.0,94.417787235,-0.7799999713897705,1,1,0,19.322,10.0,0,12,6
2024-07-07 13:00:00+00:00,0.0,97.269340148325,-1.0,1,1,0,19.272001,15.0,0,13,6
2024-07-07 14:00:00+00:00,0.0,95.12126127833334,-1.0099999904632568,1,1,0,19.022001,16.0,0,14,6
2024-07-07 15:00:00+00:00,0.05,74.84824873333334,0.0,1,1,0,18.622002,15.0,1,15,6
2024-07-07 16:00:00+00:00,0.0,95.2075004,3.319999933242798,1,1,0,18.272001,18.0,0,16,6
2024-07-07 17:00:00+00:00,0.0,175.72791993333334,35.939998626708984,1,1,0,17.872002,18.0,0,17,6
2024-07-07 18:00:00+00:00,0.0,167.171199685,59.56999969482422,1,1,0,17.172,15.0,0,18,6
2024-07-07 19:00:00+00:00,0.0,140.58479999000002,100.7300033569336,1,1,0,16.322,15.0,0,19,6
2024-07-07 20:00:00+00:00,0.0,119.49543573166667,104.58000183105467,1,1,0,15.322,15.0,0,20,6
2024-07-07 21:00:00+00:00,0.0,100.34656233,100.25,1,1,0,14.522,5.0,0,21,6
2024-07-07 22:00:00+00:00,0.0,48.93538793589744,,1,1,0,14.122,4.0,0,22,6
2024-07-07 23:00:00+00:00,0.0,,86.66000366210938,1,1,0,13.722,,0,23,6
2024-07-08 00:00:00+00:00,0.0,,85.94000244140625,1,1,0,13.472,,0,0,0
2024-07-08 01:00:00+00:00,0.0,,85.69999694824219,1,1,0,13.172,,0,1,0
2024-07-08 02:00:00+00:00,0.0,,83.43000030517578,1,1,0,13.072,,0,2,0
2024-07-08 03:00:00+00:00,0.0,,85.94000244140625,1,1,0,12.672,,0,3,0
2024-07-08 04:00:00+00:00,0.0,,89.72000122070312,1,1,0,12.522,,0,4,0
2024-07-08 05:00:00+00:00,0.0,,103.20999908447266,1,1,0,12.422,4.0,0,5,0
2024-07-08 06:00:00+00:00,0.0,,100.61000061035156,1,1,0,13.422,4.0,0,6,0
2024-07-08 07:00:00+00:00,0.0,37.77706001315789,78.22000122070312,1,1,0,15.971999,6.0,0,7,0
2024-07-08 08:00:00+00:00,0.0,55.764325685,58.93999862670898,1,1,0,17.522001,9.0,0,8,0
2024-07-08 09:00:00+00:00,0.0,96.79213458,58.93999862670898,1,1,0,18.772001,13.0,0,9,0
2024-07-08 10:00:00+00:00,0.0,113.4851656,35.0,1,1,0,19.722,13.0,0,10,0
2024-07-08 11:00:00+00:00,0.05,187.97959732,32.650001525878906,1,1,0,19.822,13.0,1,11,0
2024-07-08 12:00:00+00:00,0.0,163.17288253333334,31.979999542236328,1,1,0,20.172,11.0,0,12,0
2024-07-08 13:00:00+00:00,0.25,190.80132107833333,35.0,1,1,0,20.572,12.0,2,13,0
2024-07-08 14:00:00+00:00,0.0,153.21773465833334,35.0,1,1,0,20.272001,11.0,0,14,0
2024-07-08 15:00:00+00:00,0.0,124.58494056833334,41.9900016784668,1,1,0,20.122002,11.0,0,15,0
2024-07-08 16:00:00+00:00,0.0,49.00090655,44.880001068115234,1,1,0,19.822,11.0,0,16,0
2024-07-08 17:00:00+00:00,0.0,29.17683549166667,81.0,1,1,0,18.922,10.0,0,17,0
2024-07-08 18:00:00+00:00,0.0,83.27953573666667,103.20999908447266,1,1,0,18.522001,11.0,0,18,0
2024-07-08 19:00:00+00:00,0.0,169.74695078166667,115.1500015258789,1,1,0,18.372002,11.0,0,19,0
2024-07-08 20:00:00+00:00,0.0,112.792473625,109.0,1,1,0,18.022001,11.0,0,20,0
2024-07-08 21:00:00+00:00,0.0,63.3645415,98.01000213623048,1,1,0,17.822,7.0,0,21,0
2024-07-08 22:00:00+00:00,0.0,38.031333333333336,,1,1,0,17.672,7.0,0,22,0
2024-07-08 23:00:00+00:00,0.0,6.487,72.25,1,1,0,17.572,,0,23,0
2024-07-09 00:00:00+00:00,0.0,,77.0,1,1,0,17.372002,,0,0,1
2024-07-09 01:00:00+00:00,0.0,,73.22000122070312,1,1,0,17.522001,,0,1,1
2024-07-09 02:00:00+00:00,0.0,,66.70999908447266,1,1,0,17.572,,0,2,1
2024-07-09 03:00:00+00:00,0.0,,65.5,1,1,0,17.472,,0,3,1
2024-07-09 04:00:00+00:00,0.0,,80.0,1,1,0,17.422,,0,4,1
2024-07-09 05:00:00+00:00,0.0,15.160265306122447,101.51000213623048,1,1,0,17.422,4.0,0,5,1
2024-07-09 06:00:00+00:00,0.0,0.0,88.33000183105469,1,1,0,17.522001,4.0,0,6,1
2024-07-09 07:00:00+00:00,0.0,21.77413116,70.80000305175781,1,1,0,17.672,8.0,0,7,1
2024-07-09 08:00:00+00:00,0.0,58.37111319833333,63.58000183105469,1,1,0,18.022001,10.0,0,8,1
2024-07-09 09:00:00+00:00,0.0,40.79964697916667,62.0,1,1,0,18.472,11.0,0,9,1
2024-07-09 10:00:00+00:00,0.0,118.38843450833332,57.75,1,1,0,18.872002,13.0,0,10,1
2024-07-09 11:00:00+00:00,0.05,163.83113138333331,22.979999542236328,1,1,0,19.372002,13.0,1,11,1
2024-07-09 12:00:00+00:00,0.0,113.48124355,8.300000190734863,1,1,0,19.772001,13.0,0,12,1
2024-07-09 13:00:00+00:00,0.05,126.5113773,15.59000015258789,1,1,0,19.372002,11.0,1,13,1
2024-07-09 14:00:00+00:00,0.0,96.45401809079166,29.38999938964844,1,1,0,19.272001,10.0,0,14,1
2024-07-09 15:00:00+00:00,0.0,141.71912127666667,48.79999923706055,1,1,0,19.472,12.0,0,15,1
2024-07-09 16:00:00+00:00,0.0,132.36447586583333,60.70000076293945,1,1,0,18.922,10.0,0,16,1
2024-07-09 17:00:00+00:00,0.0,90.72772129001666,84.7699966430664,1,1,0,18.622002,10.0,0,17,1
2024-07-09 18:00:00+00:00,0.0,94.95642921666666,106.18000030517578,1,1,0,18.622002,10.0,0,18,1
2024-07-09 19:00:00+00:00,0.0,51.23302459666666,120.08999633789062,1,1,0,18.422,10.0,0,19,1
2024-07-09 20:00:00+00:00,0.0,91.21045808666666,141.94000244140625,1,1,0,18.322,10.0,0,20,1
2024-07-09 21:00:00+00:00,0.0,79.34465431666668,116.37999725341795,1,1,0,18.172,7.0,0,21,1
2024-07-09 22:00:00+00:00,0.0,1.6142166666666666,,1,1,0,18.722,7.0,0,22,1
2024-07-09 23:00:00+00:00,0.0,0.0,106.80999755859376,1,1,0,19.072,,0,23,1
2024-07-10 00:00:00+00:00,0.0,14.6133,104.22000122070312,1,1,0,19.122002,,0,0,2
2024-07-10 01:00:00+00:00,0.0,0.0,102.61000061035156,1,1,0,18.922,,0,1,2
2024-07-10 02:00:00+00:00,0.0,0.0,101.91999816894533,1,1,0,18.822,,0,2,2
2024-07-10 03:00:00+00:00,0.0,24.087516666666662,104.22000122070312,1,1,0,18.822,,0,3,2
2024-07-10 04:00:00+00:00,0.0,0.0,101.5,1,1,0,18.772001,,0,4,2
2024-07-10 05:00:00+00:00,0.0,0.0,108.43000030517578,1,1,0,18.222,1.0,0,5,2
2024-07-10 06:00:00+00:00,0.0,6.5954,101.91999816894533,1,1,0,17.872002,1.0,0,6,2
2024-07-10 07:00:00+00:00,0.0,34.58648856666667,94.98999786376952,1,1,0,17.972,3.0,0,7,2
2024-07-10 08:00:00+00:00,0.0,55.63677232166666,65.0,1,1,0,18.422,10.0,0,8,2
2024-07-10 09:00:00+00:00,0.0,98.32784713166666,60.380001068115234,1,1,0,18.672,17.0,0,9,2
2024-07-10 10:00:00+00:00,0.05,137.57321230166664,57.209999084472656,1,1,0,18.722,9.0,1,10,2
2024-07-10 11:00:00+00:00,0.0,115.382651375,51.09999847412109,1,1,0,19.272001,17.0,0,11,2
2024-07-10 12:00:00+00:00,0.0,135.41300608333333,50.77000045776367,1,1,0,20.272001,18.0,0,12,2
2024-07-10 13:00:00+00:00,0.0,70.53573163333334,45.060001373291016,1,1,0,20.922,17.0,0,13,2
2024-07-10 14:00:00+00:00,0.0,103.56645675,45.060001373291016,1,1,0,21.272001,15.0,0,14,2
2024-07-10 15:00:00+00:00,0.25,104.030126595,52.5,1,1,0,21.172,17.0,2,15,2
2024-07-10 16:00:00+00:00,0.0,55.27284021166667,75.0,1,1,0,20.822,16.0,0,16,2
2024-07-10 17:00:00+00:00,0.0,64.1639237,99.58000183105467,1,1,0,20.272001,8.0,0,17,2
2024-07-10 18:00:00+00:00,0.0,171.143010675,105.0,1,1,0,19.822,11.0,0,18,2
2024-07-10 19:00:00+00:00,0.0,182.936242975,120.18000030517578,1,1,0,19.222,10.0,0,19,2
2024-07-10 20:00:00+00:00,0.0,114.678379865,131.97999572753906,1,1,0,18.072,11.0,0,20,2
2024-07-10 21:00:00+00:00,0.0,124.98085802166666,111.87000274658205,1,1,0,17.572,5.0,0,21,2
2024-07-10 22:00:00+00:00,0.0,12.603471391525424,,1,1,0,17.572,5.0,0,22,2
2024-07-10 23:00:00+00:00,0.0,,101.77999877929688,1,1,0,17.522001,,0,23,2
2024-07-11 00:00:00+00:00,0.0,,101.73999786376952,1,1,0,17.722,,0,0,3
2024-07-11 01:00:00+00:00,0.0,,100.0,1,1,0,17.972,,0,1,3
2024-07-11 02:00:00+00:00,0.0,,99.5,1,1,0,18.372002,,0,2,3
2024-07-11 03:00:00+00:00,0.0,,99.91999816894533,1,1,0,18.022001,,0,3,3
2024-07-11 04:00:00+00:00,0.0,,100.0,1,1,0,17.872002,,0,4,3
2024-07-11 05:00:00+00:00,0.0,,107.33999633789062,1,1,0,17.822,11.0,0,5,3
2024-07-11 06:00:00+00:00,0.0,6.615333333333333,100.95999908447266,1,1,0,18.222,1.0,0,6,3
2024-07-11 07:00:00+00:00,0.0,31.237483333333333,90.69000244140624,1,1,0,18.572,3.0,0,7,3
2024-07-11 08:00:00+00:00,0.0,27.74411085833333,81.0,1,1,0,18.122002,16.0,0,8,3
2024-07-11 09:00:00+00:00,0.0,24.831724116666667,68.48999786376953,1,1,0,18.772001,18.0,0,9,3
2024-07-11 10:00:00+00:00,0.0,42.68066223666666,60.0,1,1,0,19.872002,18.0,0,10,3
2024-07-11 11:00:00+00:00,0.05,134.704675445,54.18999862670898,1,1,0,20.222,17.0,1,11,3
2024-07-11 12:00:00+00:00,0.0,95.63884114158331,52.0,1,1,0,21.322,17.0,0,12,3
2024-07-11 13:00:00+00:00,0.0,122.22768286666664,57.11000061035156,1,1,0,21.922,17.0,0,13,3
2024-07-11 14:00:00+00:00,0.0,139.41580069166667,55.9900016784668,1,1,0,22.122002,15.0,0,14,3
2024-07-11 15:00:00+00:00,0.0,116.3581485,57.61000061035156,1,1,0,21.472,17.0,0,15,3
2024-07-11 16:00:00+00:00,0.0,99.56490854166668,61.4900016784668,1,1,0,20.822,16.0,0,16,3
2024-07-11 17:00:00+00:00,0.0,154.54595486166667,84.19000244140625,1,1,0,20.572,8.0,0,17,3
2024-07-11 18:00:00+00:00,0.0,60.32851282333333,101.77999877929688,1,1,0,19.772001,10.0,0,18,3
2024-07-11 19:00:00+00:00,0.0,130.60262143916668,109.5500030517578,1,1,0,18.872002,10.0,0,19,3
2024-07-11 20:00:00+00:00,0.0,127.13854626333334,111.38999938964844,1,1,0,18.272001,10.0,0,20,3
2024-07-11 21:00:00+00:00,0.05,128.03228360833333,97.1500015258789,1,1,0,18.222,5.0,1,21,3
2024-07-11 22:00:00+00:00,0.0,80.07310000000001,,1,1,0,17.722,5.0,0,22,3
2024-07-11 23:00:00+00:00,0.0,8.334904285714286,71.31999969482422,1,1,0,17.672,,0,23,3
2024-07-12 00:00:00+00:00,0.0,,74.44000244140625,1,1,0,17.072,,0,0,4
2024-07-12 01:00:00+00:00,0.0,,62.70000076293945,1,1,0,16.522001,,0,1,4
2024-07-12 02:00:00+00:00,0.0,,56.5,1,1,0,16.572,,0,2,4
2024-07-12 03:00:00+00:00,0.0,11.599610169491529,60.29999923706055,1,1,0,16.622002,,0,3,4
2024-07-12 04:00:00+00:00,0.0,0.0,70.0,1,1,0,16.772001,,0,4,4
2024-07-12 05:00:00+00:00,0.0,0.0,75.5999984741211,1,1,0,16.972,4.0,0,5,4
2024-07-12 06:00:00+00:00,0.0,0.0,73.72000122070312,1,1,0,17.122002,4.0,0,6,4
2024-07-12 07:00:00+00:00,0.0,0.0,49.0,1,1,0,17.922,6.0,0,7,4
2024-07-12 08:00:00+00:00,0.05,35.25007943,41.75,1,1,0,19.722,9.0,1,8,4
2024-07-12 09:00:00+00:00,0.0,77.41883685666667,41.36000061035156,1,1,0,21.122002,12.0,0,9,4
2024-07-12 10:00:00+00:00,0.0,97.08138135166668,41.4900016784668,1,1,0,21.822,14.0,0,10,4
2024-07-12 11:00:00+00:00,0.05,103.073157475,41.4900016784668,1,1,0,22.372002,13.0,1,11,4
2024-07-12 12:00:00+00:00,0.0,126.77317774166666,41.09999847412109,1,1,0,22.972,13.0,0,12,4
2024-07-12 13:00:00+00:00,0.0,126.45551427333334,38.380001068115234,1,1,0,23.022001,12.0,0,13,4
2024-07-12 14:00:00+00:00,0.0,141.12444652666667,29.649999618530277,1,1,0,22.772001,11.0,0,14,4
2024-07-12 15:00:00+00:00,0.0,108.96281769833334,38.36000061035156,1,1,0,22.622002,13.0,0,15,4
2024-07-12 16:00:00+00:00,0.0,83.35394684333333,41.4900016784668,1,1,0,22.022001,10.0,0,16,4
2024-07-12 17:00:00+00:00,0.0,92.120369155,52.20000076293945,1,1,0,21.122002,11.0,0,17,4
2024-07-12 18:00:00+00:00,0.0,165.90393506833334,75.58000183105469,1,1,0,20.122002,11.0,0,18,4
2024-07-12 19:00:00+00:00,0.0,213.469681665,89.93000030517578,1,1,0,18.922,10.0,0,19,4
2024-07-12 20:00:00+00:00,0.0,102.15331311666668,87.0,1,1,0,17.772001,10.0,0,20,4
2024-07-12 21:00:00+00:00,0.0,168.09182644835835,79.97000122070312,1,1,0,17.272001,7.0,0,21,4
2024-07-12 22:00:00+00:00,0.0,33.136430728070174,,1,1,0,16.772001,7.0,0,22,4
2024-07-12 23:00:00+00:00,0.0,,86.11000061035156,1,1,0,16.272001,,0,23,4
2024-07-13 00:00:00+00:00,0.0,,75.9000015258789,1,1,0,16.522001,,0,0,5
2024-07-13 01:00:00+00:00,0.0,,75.58999633789062,1,1,0,15.222,,0,1,5
2024-07-13 02:00:00+00:00,0.0,,79.0,1,1,0,13.822,,0,2,5
2024-07-13 03:00:00+00:00,0.0,,83.61000061035156,1,1,0,15.122,,0,3,5
2024-07-13 04:00:00+00:00,0.0,,86.22000122070312,1,1,0,12.622,,0,4,5
2024-07-13 05:00:00+00:00,0.0,,86.45999908447266,1,1,0,14.272,5.0,0,5,5
2024-07-13 06:00:00+00:00,0.0,,50.0099983215332,1,1,0,13.972,4.0,0,6,5
2024-07-13 07:00:00+00:00,0.0,40.14270338888889,43.9900016784668,1,1,0,15.472,5.0,0,7,5
2024-07-13 08:00:00+00:00,0.0,51.982088465,10.0,1,1,0,16.822,8.0,0,8,5
2024-07-13 09:00:00+00:00,0.0,85.46082079833333,3.319999933242798,1,1,0,17.622002,7.0,0,9,5
2024-07-13 10:00:00+00:00,0.0,184.93247954666668,1.899999976158142,1,1,0,18.222,8.0,0,10,5
2024-07-13 11:00:00+00:00,0.0,115.95456654833332,1.8899999856948853,1,1,0,18.722,10.0,0,11,5
2024-07-13 12:00:00+00:00,0.0,170.51065766000002,0.0,1,1,0,18.822,10.0,0,12,5
2024-07-13 13:00:00+00:00,0.0,139.82062415666667,0.0,1,1,0,18.872002,8.0,0,13,5
2024-07-13 14:00:00+00:00,0.25,131.269021635,0.0,1,1,0,19.022001,10.0,2,14,5
2024-07-13 15:00:00+00:00,0.0,134.32910978,0.8999999761581421,1,1,0,19.022001,10.0,0,15,5
2024-07-13 16:00:00+00:00,0.0,143.63340550833334,30.51000022888184,1,1,0,18.672,10.0,0,16,5
2024-07-13 17:00:00+00:00,0.0,103.54420305,49.380001068115234,1,1,0,18.272001,10.0,0,17,5
2024-07-13 18:00:00+00:00,0.05,118.46724700833332,75.44999694824219,1,1,0,17.822,9.0,1,18,5
2024-07-13 19:00:00+00:00,0.0,88.37042143000001,97.80999755859376,1,1,0,16.972,9.0,0,19,5
2024-07-13 20:00:00+00:00,0.0,147.92103977,107.4800033569336,1,1,0,16.172,9.0,0,20,5
2024-07-13 21:00:00+00:00,0.0,96.558666141675,100.16000366210938,1,1,0,15.622,8.0,0,21,5
2024-07-13 22:00:00+00:00,0.0,52.52303333333334,,1,1,0,15.022,8.0,0,22,5
2024-07-13 23:00:00+00:00,0.0,20.639541666666663,,1,1,0,15.122,,0,23,5
2024-07-14 00:00:00+00:00,0.0,,,1,0,0,14.622,,0,0,6
2024-07-14 01:00:00+00:00,0.0,,,1,0,0,15.572,,0,1,6
2024-07-14 02:00:00+00:00,0.0,,,1,0,0,13.822,,0,2,6
2024-07-14 03:00:00+00:00,0.0,,,1,0,0,13.722,,0,3,6
2024-07-14 04:00:00+00:00,0.0,,,1,0,0,14.122,,0,4,6
2024-07-14 05:00:00+00:00,0.0,,,1,0,0,14.622,1.0,0,5,6
2024-07-14 06:00:00+00:00,0.0,,,1,0,0,14.922,1.0,0,6,6
2024-07-14 07:00:00+00:00,0.0,29.37722222222222,,1,0,0,16.472,3.0,0,7,6
2024-07-14 08:00:00+00:00,0.0,33.78865901666667,,1,0,0,17.722,5.0,0,8,6
2024-07-14 09:00:00+00:00,0.0,99.56708092333334,,1,0,0,18.722,10.0,0,9,6
2024-07-14 10:00:00+00:00,0.0,157.63654245833334,,1,0,0,19.672,14.0,0,10,6
2024-07-14 11:00:00+00:00,0.0,159.88902263091668,,1,0,0,20.322,13.0,0,11,6
2024-07-14 12:00:00+00:00,0.0,179.13930856166664,,1,0,0,20.522001,10.0,0,12,6
2024-07-14 13:00:00+00:00,0.0,96.34196271333332,,1,0,0,20.622002,9.0,0,13,6
2024-07-14 14:00:00+00:00,0.0,193.0005598333333,,1,0,0,21.272001,13.0,0,14,6
2024-07-14 15:00:00+00:00,0.0,111.81565370448334,,1,0,0,21.522001,16.0,0,15,6
2024-07-14 16:00:00+00:00,0.0,137.89287687216665,,1,0,0,21.222,18.0,0,16,6
2024-07-14 17:00:00+00:00,0.0,100.37723438833332,,1,0,0,20.822,19.0,0,17,6
2024-07-14 18:00:00+00:00,0.0,77.86627815333333,,1,0,0,19.722,8.0,0,18,6
2024-07-14 19:00:00+00:00,0.0,65.5488567,,1,0,0,19.272001,15.0,0,19,6
2024-07-14 20:00:00+00:00,0.0,99.64455,,1,0,0,19.172,13.0,0,20,6
2024-07-14 21:00:00+00:00,0.0,91.23455,,1,0,0,19.022001,8.0,0,21,6
2024-07-14 22:00:00+00:00,0.0,34.20205,,1,0,0,18.872002,2.0,0,22,6
2024-07-14 23:00:00+00:00,0.0,49.686,75.0,1,0,0,18.772001,,0,23,6
2024-07-15 00:00:00+00:00,0.0,,60.310001373291016,0,1,0,18.572,,0,0,0
2024-07-15 01:00:00+00:00,0.0,,60.310001373291016,0,1,0,18.472,,0,1,0
2024-07-15 02:00:00+00:00,0.0,,59.790000915527344,0,1,0,18.022001,,0,2,0
2024-07-15 03:00:00+00:00,0.0,,59.91999816894531,0,1,0,17.522001,,0,3,0
2024-07-15 04:00:00+00:00,0.0,,66.55999755859375,0,1,0,16.472,,0,4,0
2024-07-15 05:00:00+00:00,0.0,,89.87000274658203,0,1,0,14.922,1.0,0,5,0
2024-07-15 06:00:00+00:00,0.0,6.623444444444445,82.1500015258789,0,1,0,15.322,1.0,0,6,0
2024-07-15 07:00:00+00:00,0.0,3.605856833333333,62.0099983215332,0,1,0,16.772001,16.0,0,7,0
2024-07-15 08:00:00+00:00,0.05,27.025178666666665,39.4900016784668,0,1,0,17.772001,14.0,1,8,0
2024-07-15 09:00:00+00:00,0.0,24.61076513333333,15.84000015258789,0,1,0,18.922,22.0,0,9,0
2024-07-15 10:00:00+00:00,0.0,101.06869662333334,6.059999942779541,0,1,0,19.422,15.0,0,10,0
2024-07-15 11:00:00+00:00,0.0,148.938214195,3.740000009536743,0,1,0,20.122002,19.0,0,11,0
2024-07-15 12:00:00+00:00,0.0,207.78212949166667,3.900000095367432,0,1,0,20.522001,17.0,0,12,0
2024-07-15 13:00:00+00:00,0.0,57.7245831,7.480000019073486,0,1,0,20.172,16.0,0,13,0
